Year,Month,Day,Latitude (N),Longitude (W),Depth (km),Hours,Minutes,Seconds,Mag/Int,Location,Source Catalog
2010,05,26,33.3017,-109.2883,4.06,06,03,00,2.2,,AEIC
2010,05,26,33.367,-108.987,1.79,01,29,00,2.1,,AEIC
2010,05,25,33.0327,-109.805,5.0,19,02,00,2.2,,AEIC
2010,05,25,33.2914,-109.2605,5.0,16,59,00,2.7,,AEIC
2010,05,25,33.2772,-109.2717,2.07,15,15,00,2.3,,AEIC
2010,05,25,33.268,-109.198,5.0,08,22,00,3,,NEI
2010,05,24,33.273,-109.252,5.0,23,53,00,3.6,,NEI
2010,05,24,33.2496,-109.233,5.0,14,43,00,2.4,,AEIC
2010,05,24,33.315,-109.209,5.0,12,27,00,3.5,,AEIC
2010,05,24,33.298,-109.231,5.0,07,27,00,3.6,,NEI
2010,05,20,36.8312,-113.4378,9.0,09,09,00,1.48,,UU
2010,05,12,34.748,-112.161,12.56,16,19,00,2.05,,AEIC
2010,04,18,36.0795,-114.6366,0.0,16,31,00,1.53,,NN
2010,04,04,32.259,-115.287,10.0,22,40,00,7.2,,USGS
2010,04,01,36.9488,-113.0445,22.16,17,26,00,2.55,,UU
2010,03,25,36.0951,-114.6905,0.0,16,29,00,1.56,,NN
2010,03,21,36.6098,-113.318,10.0,17,40,00,2.7,,AEIC
2010,03,18,35.019,-111.609,5.0,18,40,00,2.7,,NEI
2010,03,02,36.2495,-112.087,3.0,16,09,00,2.1,,AEIC
2010,03,02,36.029,-113.2716,3.0,06,56,00,2.4,,AEIC
2010,03,02,36.5638,-113.2716,12.0,00,51,00,2.9,,AEIC
2010,02,25,36.9128,-112.2675,12.49,03,05,00,1.59,,UU
2010,02,24,35.295,-111.733,5.0,00,40,00,2.4,,AEIC
2010,02,15,36.2501,-112.0811,3.0,03,42,00,2,,AEIC
2010,02,14,36.3638,-113.4563,2.0,19,19,00,2.3,,AEIC
2010,02,12,37.0918,-112.8923,11.89,22,37,00,3.02,,UU
2010,02,03,35.904,-114.553,5.0,18,51,00,2.3,Approx. 26 km SE of Boulder City.,NEIC
2010,02,03,35.5059,-114.1196,0.0,11,51,00,2.33,,NN
2010,02,03,36.2688,-112.0376,2.0,11,35,00,2.2,,AEIC
2010,01,30,36.89,-112.3898,15.96,09,21,00,1.67,,UU
2010,01,27,36.581,-111.4705,7.0,20,33,00,2.8,,AEIC
2010,01,23,36.1449,-114.4708,0.0,01,27,00,0,,NN
2010,01,05,36.313,-112.779,20.0,17,06,00,2.4,,AEIC
2010,01,03,36.3163,-112.8055,4.0,09,24,00,2.4,,AEIC
2009,12,28,36.858,-112.2878,13.29,19,55,00,2.43,,UU
2009,12,28,36.0642,-114.6519,0.0,02,59,00,1.59,,NN
2009,12,25,34.8822,-112.461,2.0,20,45,00,2.3,,AEIC
2009,12,25,34.8812,-112.504,2.0,20,28,00,2.1,,AEIC
2009,11,21,36.877,-111.9,8.0,20,45,00,2.7,,AEIC
2009,11,16,35.877,-114.498,16.0,13,42,00,1.9,,AEIC
2009,11,16,36.8333,-112.3516,21.0,06,55,00,2.7,,AEIC
2009,11,08,36.0053,-114.7012,0.0,23,38,00,1.61,,NN
2009,11,06,36.0316,-114.7705,5.15,02,01,00,1.15,,NN
2009,11,04,36.4225,-113.2918,1.5,21,26,00,2.3,,AEIC
2009,11,03,36.7126,-113.046,16.0,23,39,00,2.8,,AEIC
2009,11,03,36.0765,-114.7104,0.0,02,58,00,0.92,,NN
2009,11,01,36.2078,-111.637,7.0,10,22,00,2.1,,AEIC
2009,10,31,35.4208,-111.5022,26.61,06,10,00,2.9,,AEIC
2009,10,31,35.3813,-111.516,20.44,05,12,00,2.4,,AEIC
2009,10,31,35.3728,-111.557,14.38,05,08,00,2.4,,AEIC
2009,10,31,35.4667,-111.5218,24.45,05,04,00,2.5,,AEIC
2009,10,31,35.395,-111.5233,20.1,05,02,00,2.4,,AEIC
2009,10,31,35.4553,-111.5462,20.48,04,58,00,2.6,,AEIC
2009,10,31,35.3702,-111.5645,12.71,04,54,00,2.7,,AEIC
2009,10,31,35.36,-111.5808,3.07,04,49,00,2.7,,AEIC
2009,10,31,35.4117,-111.5027,21.43,04,46,00,2.5,,AEIC
2009,10,31,35.3502,-111.5593,2.47,04,44,00,2.6,,AEIC
2009,10,31,35.3613,-111.574,7.97,04,38,00,2.6,,AEIC
2009,10,31,35.3152,-111.5112,2.03,04,35,00,2.5,,AEIC
2009,10,31,35.3525,-111.5257,18.97,04,32,00,2.6,,AEIC
2009,10,31,35.3695,-111.4932,19.86,04,29,00,2.4,,AEIC
2009,10,31,35.391,-111.5485,18.27,04,26,00,2.4,,AEIC
2009,10,31,35.3645,-111.5832,8.71,04,23,00,2.5,,AEIC
2009,10,31,35.3727,-111.5822,11.84,04,20,00,2.6,,AEIC
2009,10,31,35.3745,-111.5563,15.76,04,16,00,2.6,,AEIC
2009,10,31,35.3748,-111.5515,15.94,04,13,00,2.7,,AEIC
2009,10,31,35.3662,-111.563,13.07,04,07,00,2.8,,AEIC
2009,10,31,35.3737,-111.5708,15.0,04,02,00,2.9,,AEIC
2009,10,31,35.3755,-111.5545,16.47,03,53,00,2.8,,AEIC
2009,10,31,35.3628,-111.5688,11.94,03,43,00,2.8,,AEIC
2009,10,31,35.3927,-111.5455,19.04,03,32,00,2.8,,AEIC
2009,10,31,35.3583,-111.5782,6.38,03,17,00,2.9,,AEIC
2009,10,31,35.3237,-111.5655,4.28,02,55,00,2.6,,AEIC
2009,10,31,35.5062,-111.4487,26.92,02,41,00,2.5,,AEIC
2009,10,31,35.341,-111.5677,8.3,02,30,00,2.8,,AEIC
2009,10,31,35.38,-111.5568,16.0,02,02,00,2.7,,AEIC
2009,10,31,35.4378,-111.538,19.58,01,30,00,2.4,,AEIC
2009,10,31,35.4008,-111.5505,18.52,00,16,00,2.8,,AEIC
2009,10,18,36.7286,-112.4966,12.0,03,24,00,2.4,,AEIC
2009,10,17,35.3796,-112.2183,7.0,17,45,00,2.1,,AEIC
2009,10,16,35.72,-111.929,5.0,03,15,00,1.9,,AEIC
2009,10,11,35.9931,-114.7725,0.0,18,28,00,1.25,,NN
2009,10,11,35.504,-112.123,15.0,13,10,00,1.6,,AEIC
2009,10,11,35.489,-112.104,8.0,12,41,00,2,,AEIC
2009,10,11,35.473,-112.066,10.0,09,10,00,1.5,,AEIC
2009,10,11,35.5,-112.688,7.0,03,32,00,1.3,,AEIC
2009,10,11,35.523,-112.069,10.0,03,30,00,1.4,,AEIC
2009,10,10,35.381,-112.214,8.0,20,58,00,1.9,,AEIC
2009,10,10,35.963,-114.545,10.9,05,13,00,3.5,Approx. 18 km ESE of Hoover Dam.,NEIC
2009,10,09,35.9628,-114.5455,10.93,22,13,00,3.85,,NN
2009,10,08,35.857,-112.212,3.2,12,57,00,1.6,,AEIC
2009,10,07,35.3811,-112.2198,9.5,02,56,00,2.3,,AEIC
2009,10,02,35.6813,-112.371,4.3,12,25,00,2,,AEIC
2009,09,30,35.8081,-112.4821,6.7,13,25,00,0,,AEIC
2009,09,27,35.7063,-112.0658,2.8,13,23,00,2.5,,AEIC
2009,09,22,35.634,-114.435,16.0,11,57,00,1.9,,AEIC
2009,09,21,35.493,-112.111,11.5,23,56,00,2.5,,AEIC
2009,09,04,36.66,-112.88,2.7,11,53,00,2.8,,AEIC
2009,09,04,36.647,-112.956,5.0,11,47,00,3,,NEI
2009,09,04,36.9858,-112.3728,15.53,06,01,00,2.99,,UU
2009,08,05,36.7517,-112.913,17.68,04,51,00,1.92,,UU
2009,07,31,36.0187,-114.7439,0.0,05,41,00,1.31,,NN
2009,07,23,36.1328,-114.4668,0.0,13,23,00,1.88,,NN
2009,07,19,36.9683,-111.7437,5.61,12,00,00,1.67,,UU
2009,07,13,37.012,-110.7718,3.04,03,40,00,3.3,,UU
2009,07,09,37.0413,-113.514,1.16,00,31,00,2.01,,UU
2009,07,07,37.072,-112.9645,13.0,11,46,00,1.24,,UU
2009,07,04,36.7975,-113.8867,6.52,02,57,00,1.23,,UU
2009,07,03,36.9955,-112.3618,15.05,05,25,00,2.11,,UU
2009,06,29,36.968,-112.3155,14.22,10,39,00,2.12,,UU
2009,06,29,36.978,-112.3188,14.71,02,29,00,2.48,,UU
2009,06,24,37.0658,-113.5237,5.62,00,31,00,1.75,,UU
2009,06,20,35.099,-109.26,2.0,05,17,00,1.2,,ASU_TA
2009,06,12,37.0135,-113.51,0.68,17,05,00,1.68,,UU
2009,05,27,37.0248,-113.5105,0.46,18,06,00,1.59,,UU
2009,05,24,36.7942,-112.7613,19.67,18,28,00,1.64,,UU
2009,05,13,36.0637,-114.8234,2.5,23,19,00,0.79,,NN
2009,05,09,36.9762,-112.3402,14.66,15,50,00,1.6,,UU
2009,05,09,34.213,-112.141,5.0,06,07,00,3.1,,NEI
2009,05,07,37.0022,-113.5155,1.52,19,50,00,1.79,,UU
2009,05,04,36.9928,-112.9253,21.41,00,57,00,1.45,,UU
2009,04,29,33.26,-109.138,0.0,11,17,00,1.3,,ASU_TA
2009,04,09,34.83,-111.085,1.0,22,02,00,2.2,,ASU_TA
2009,04,07,37.0032,-113.5082,1.68,23,25,00,1.57,,UU
2009,04,05,36.9515,-112.0625,7.72,16,08,00,1.87,,UU
2009,04,03,35.9975,-114.7969,7.8,08,28,00,1.75,,NN
2009,03,28,35.525,-110.951,15.0,00,50,00,1.4,,ASU_TA
2009,03,24,37.0003,-113.505,1.47,17,12,00,1.44,,UU
2009,03,24,36.8538,-113.5753,1.63,09,32,00,1.69,,UU
2009,03,12,36.004,-114.6999,0.0,23,48,00,2.27,,NN
2009,03,12,35.399,-109.191,18.0,08,28,00,1.5,,ASU_TA
2009,03,06,36.0104,-114.2465,0.0,10,05,00,1.42,,NN
2009,02,14,37.008,-112.379,0.0,15,38,00,-0,,ASU_TA
2009,02,07,36.582,-110.679,9.0,10,25,00,1.2,,ASU_TA
2009,02,06,36.58,-110.658,9.0,19,55,00,1.1,,ASU_TA
2009,02,06,36.58,-110.682,8.0,03,55,00,1,,ASU_TA
2009,02,03,37.0223,-113.5363,1.31,22,32,00,2.41,,UU
2009,02,01,36.583,-110.676,8.0,09,37,00,0.5,,ASU_TA
2009,01,27,37.0835,-113.6002,3.73,13,11,00,1.84,,UU
2009,01,24,35.507,-109.012,25.0,02,45,00,-0,,ASU_TA
2009,01,24,37.0878,-113.5938,3.02,01,51,00,1.82,,UU
2009,01,21,37.0428,-113.606,3.9,04,01,00,1.96,,UU
2009,01,18,36.468,-112.266,15.0,20,29,00,0.8,,ASU_TA
2009,01,18,37.0702,-113.575,10.83,01,32,00,1.73,,UU
2009,01,17,37.0815,-113.6085,2.0,21,31,00,1.71,,UU
2009,01,11,35.659,-111.641,7.0,13,31,00,2,,ASU_TA
2009,01,10,37.0203,-113.497,1.14,17,57,00,2.54,,UU
2009,01,04,36.206,-111.655,4.0,18,31,00,1.3,,ASU_TA
2009,01,03,36.208,-111.655,6.0,07,05,00,1.1,,ASU_TA
2009,01,03,36.589,-109.716,18.0,06,35,00,1.2,,ASU_TA
2009,01,01,36.813,-112.844,15.0,14,35,00,2.4,,ASU_TA
2008,12,30,36.981,-112.5,16.26,08,21,00,2.01,,UU
2008,12,29,35.107,-109.165,19.0,15,58,00,1.7,,ASU_TA
2008,12,17,35.919,-109.509,14.0,08,54,00,0.9,,ASU_TA
2008,12,17,34.939,-111.084,23.0,08,46,00,1,,ASU_TA
2008,12,15,37.03,-112.392,4.0,14,20,00,1.4,,ASU_TA
2008,12,14,36.0891,-114.8017,0.0,15,49,00,0.74,,NN
2008,12,13,37.0867,-113.5702,4.23,18,17,00,2.02,,UU
2008,12,12,36.13,-114.7735,0.0,01,04,00,1.22,,NN
2008,12,08,37.024,-112.425,22.0,10,12,00,1.1,,ASU_TA
2008,12,06,36.586,-110.681,8.0,13,58,00,0.7,,ASU_TA
2008,12,04,36.579,-110.667,10.0,10,26,00,0.5,,ASU_TA
2008,12,04,36.584,-110.679,9.0,05,11,00,0.9,,ASU_TA
2008,12,01,37.0355,-113.5123,0.5,18,41,00,1.46,,UU
2008,12,01,33.153,-109.341,7.0,08,30,00,1,,ASU_TA
2008,11,29,36.0276,-114.7832,0.0,23,10,00,-0,,NN
2008,11,29,32.95,-112.773,13.0,16,26,00,0.5,,ASU_TA
2008,11,29,32.955,-112.771,13.0,16,22,00,1.5,,ASU_TA
2008,11,29,32.955,-112.77,13.0,16,21,00,1.2,,ASU_TA
2008,11,29,36.1074,-114.7095,3.09,13,37,00,1.31,,NN
2008,11,29,36.1097,-114.7137,4.27,13,28,00,1.52,,NN
2008,11,29,32.967,-112.772,11.0,12,31,00,-0,,ASU_TA
2008,11,29,32.954,-112.77,13.0,07,22,00,1.5,,ASU_TA
2008,11,29,32.951,-112.773,13.0,07,16,00,0.1,,ASU_TA
2008,11,29,32.955,-112.772,13.0,07,11,00,1.5,,ASU_TA
2008,11,29,32.953,-112.774,13.0,07,10,00,1.5,,ASU_TA
2008,11,29,32.96,-112.765,13.0,06,13,00,-0,,ASU_TA
2008,11,29,32.945,-112.781,17.0,05,16,00,0.6,,ASU_TA
2008,11,29,32.948,-112.773,14.0,05,08,00,0.6,,ASU_TA
2008,11,29,32.953,-112.765,14.0,03,49,00,0.8,,ASU_TA
2008,11,29,32.952,-112.766,13.0,03,43,00,0.7,,ASU_TA
2008,11,29,32.955,-112.773,12.0,03,35,00,0.2,,ASU_TA
2008,11,29,32.955,-112.766,13.0,03,33,00,0.5,,ASU_TA
2008,11,29,32.955,-112.773,13.0,02,41,00,0.6,,ASU_TA
2008,11,29,32.963,-112.776,13.0,02,35,00,0.7,,ASU_TA
2008,11,29,32.955,-112.769,13.0,01,59,00,-0,,ASU_TA
2008,11,29,32.952,-112.774,13.0,01,48,00,1.5,,ASU_TA
2008,11,29,32.957,-112.764,12.0,00,13,00,0.4,,ASU_TA
2008,11,28,32.957,-112.772,14.0,20,08,00,-0,,ASU_TA
2008,11,28,32.953,-112.771,13.0,20,07,00,0.8,,ASU_TA
2008,11,28,36.1112,-114.7138,4.13,18,07,00,0.91,,NN
2008,11,25,37.0595,-113.5505,3.17,19,03,00,1.64,,UU
2008,11,24,34.115,-110.222,6.0,12,29,00,1.6,,ASU_TA
2008,11,24,35.544,-109.21,31.0,05,57,00,1.9,,ASU_TA
2008,11,20,31.266,-109.188,2.0,21,59,00,1,,ASU_TA
2008,11,20,36.274,-112.332,8.0,11,34,00,0.7,,ASU_TA
2008,11,20,35.761,-109.44,22.0,05,56,00,1.6,,ASU_TA
2008,11,19,36.811,-111.793,25.0,11,06,00,1.2,,ASU_TA
2008,11,13,36.992,-112.4,27.0,07,38,00,0.9,,ASU_TA
2008,11,11,36.832,-113.946,11.0,19,11,00,1.9,,ASU_TA
2008,11,11,36.571,-110.661,9.0,13,36,00,1.3,,ASU_TA
2008,11,07,36.57,-110.674,11.0,05,05,00,1.1,,ASU_TA
2008,11,06,36.575,-110.674,1.0,23,43,00,1.3,,ASU_TA
2008,11,03,36.667,-112.517,16.0,07,04,00,0.7,,ASU_TA
2008,11,02,36.442,-113.525,6.0,14,16,00,1,,ASU_TA
2008,10,27,34.907,-112.88,1.0,01,49,00,1.3,,ASU_TA
2008,10,26,36.1534,-114.5255,0.0,21,33,00,1.12,,NN
2008,10,26,36.385,-113.626,11.0,13,32,00,0.8,,ASU_TA
2008,10,26,36.473,-113.506,9.0,12,33,00,1.8,,ASU_TA
2008,10,22,31.352,-109.159,4.0,06,46,00,2.1,,ASU_TA
2008,10,21,36.9863,-113.6563,16.87,19,23,00,1.71,,UU
2008,10,21,36.191,-111.423,2.0,06,20,00,1,,ASU_TA
2008,10,20,36.815,-112.275,24.0,10,39,00,0.9,,ASU_TA
2008,10,19,35.474,-111.761,12.0,23,14,00,1.1,,ASU_TA
2008,10,19,35.479,-111.764,11.0,19,51,00,2.9,,ASU_TA
2008,10,19,35.874,-114.716,10.0,05,44,00,2.1,,ASU_TA
2008,10,19,35.858,-114.667,1.0,05,35,00,2.1,,ASU_TA
2008,10,18,35.226,-111.531,24.0,04,02,00,0.8,,ASU_TA
2008,10,17,36.199,-114.597,1.0,03,26,00,1.8,,ASU_TA
2008,10,17,36.193,-114.598,2.0,03,05,00,3.1,,ASU_TA
2008,10,14,37.042,-112.43,22.0,12,56,00,0.1,,ASU_TA
2008,10,13,36.181,-111.639,4.0,22,27,00,0.8,,ASU_TA
2008,10,13,36.569,-110.675,7.0,18,04,00,0.9,,ASU_TA
2008,10,13,36.174,-111.644,15.0,15,43,00,1.1,,ASU_TA
2008,10,13,36.185,-111.636,4.0,15,24,00,1.4,,ASU_TA
2008,10,13,35.353,-111.504,9.0,15,10,00,0.7,,ASU_TA
2008,10,12,35.024,-113.905,1.0,23,21,00,1.4,,ASU_TA
2008,10,11,36.169,-113.227,4.0,08,57,00,1.2,,ASU_TA
2008,10,10,33.344,-109.242,1.0,08,55,00,1.3,,ASU_TA
2008,10,10,33.341,-109.238,1.0,08,40,00,1.3,,ASU_TA
2008,10,09,36.563,-112.538,25.0,12,37,00,1.2,,ASU_TA
2008,10,08,35.859,-112.109,18.0,02,22,00,0.9,,ASU_TA
2008,10,06,36.515,-112.523,19.0,19,20,00,1,,ASU_TA
2008,10,06,36.821,-112.295,15.0,11,00,00,0.6,,ASU_TA
2008,10,05,36.7,-112.464,11.0,02,56,00,-0,,ASU_TA
2008,10,04,36.808,-112.795,17.0,11,07,00,0.9,,ASU_TA
2008,10,03,36.512,-112.513,20.0,21,15,00,0.8,,ASU_TA
2008,10,02,36.905,-111.665,24.0,21,46,00,1.3,,ASU_TA
2008,10,02,35.181,-111.96,11.0,03,52,00,1.1,,ASU_TA
2008,10,01,35.925,-112.073,15.0,23,49,00,2.7,,ASU_TA
2008,10,01,35.682,-113.457,1.0,10,45,00,0.6,,ASU_TA
2008,10,01,36.197,-113.992,3.0,10,42,00,0.5,,ASU_TA
2008,10,01,36.2,-113.995,2.0,05,14,00,0.7,,ASU_TA
2008,10,01,36.197,-113.997,1.0,04,20,00,1.1,,ASU_TA
2008,09,29,36.583,-110.673,4.0,06,43,00,1.2,,ASU_TA
2008,09,29,36.586,-110.663,4.0,06,43,00,1.2,,ASU_TA
2008,09,28,36.579,-110.678,3.0,14,58,00,1.2,,ASU_TA
2008,09,28,36.588,-110.69,4.0,09,24,00,0.6,,ASU_TA
2008,09,28,36.581,-110.681,4.0,09,21,00,1.2,,ASU_TA
2008,09,28,36.587,-110.672,5.0,08,46,00,1.5,,ASU_TA
2008,09,28,36.573,-110.672,4.0,08,46,00,1.5,,ASU_TA
2008,09,25,37.001,-112.902,19.0,06,08,00,1.4,,ASU_TA
2008,09,23,35.247,-111.429,13.0,09,27,00,0.8,,ASU_TA
2008,09,22,33.155,-109.353,4.0,15,17,00,1.2,,ASU_TA
2008,09,19,34.568,-110.516,10.0,03,42,00,1,,ASU_TA
2008,09,17,35.729,-111.829,22.0,11,20,00,0.6,,ASU_TA
2008,09,16,36.465,-113.503,9.0,13,52,00,1.2,,ASU_TA
2008,09,15,36.58,-110.679,4.0,11,12,00,0.7,,ASU_TA
2008,09,15,36.584,-110.662,4.0,11,06,00,0.8,,ASU_TA
2008,09,15,36.58,-110.66,4.0,10,56,00,1.3,,ASU_TA
2008,09,15,36.727,-111.897,37.0,07,23,00,1.5,,ASU_TA
2008,09,15,36.212,-110.469,38.0,06,42,00,2.1,,ASU_TA
2008,09,15,36.815,-112.35,15.0,04,28,00,0.5,,ASU_TA
2008,09,14,36.897,-111.333,27.0,16,34,00,0.7,,ASU_TA
2008,09,14,36.581,-110.668,5.0,10,05,00,0.8,,ASU_TA
2008,09,13,36.046,-112.24,4.0,16,04,00,2,,ASU_TA
2008,09,13,36.793,-112.795,17.0,10,29,00,1,,ASU_TA
2008,09,12,34.693,-110.095,4.0,20,29,00,1.3,,ASU_TA
2008,09,12,36.181,-111.637,4.0,01,02,00,0.9,,ASU_TA
2008,09,11,35.181,-111.956,13.0,13,15,00,1,,ASU_TA
2008,09,10,36.576,-110.671,4.0,14,14,00,1.1,,ASU_TA
2008,09,10,36.584,-110.678,4.0,09,27,00,-0,,ASU_TA
2008,09,10,36.579,-110.667,4.0,07,20,00,1.2,,ASU_TA
2008,09,09,36.577,-110.664,9.0,12,12,00,0.7,,ASU_TA
2008,09,09,36.581,-110.678,9.0,08,53,00,1.2,,ASU_TA
2008,09,09,36.581,-110.677,9.0,06,21,00,1.4,,ASU_TA
2008,09,08,36.59,-110.66,9.0,18,49,00,0.6,,ASU_TA
2008,09,08,36.577,-110.669,9.0,15,41,00,1.3,,ASU_TA
2008,09,08,36.748,-113.89,15.0,14,51,00,0.9,,ASU_TA
2008,09,08,36.582,-110.677,9.0,01,02,00,1.2,,ASU_TA
2008,09,07,34.482,-112.848,1.0,18,47,00,1.4,,ASU_TA
2008,09,07,36.587,-110.681,8.0,18,08,00,0.7,,ASU_TA
2008,09,07,37.027,-112.958,15.0,13,00,00,0.8,,ASU_TA
2008,09,07,36.811,-113.978,16.0,12,44,00,1.4,,ASU_TA
2008,09,07,37.038,-112.965,16.0,12,17,00,0.1,,ASU_TA
2008,09,07,37.03,-112.963,16.0,12,05,00,0.6,,ASU_TA
2008,09,07,34.569,-110.522,12.0,06,20,00,1.1,,ASU_TA
2008,09,06,34.479,-112.847,1.0,22,27,00,1.3,,ASU_TA
2008,09,05,36.584,-110.67,8.0,16,04,00,0.9,,ASU_TA
2008,09,05,36.18,-112.111,5.0,13,51,00,0.9,,ASU_TA
2008,09,04,36.761,-111.778,23.0,16,09,00,1,,ASU_TA
2008,09,03,36.58,-110.671,8.0,22,18,00,1.4,,ASU_TA
2008,09,02,36.576,-110.686,5.0,11,04,00,1,,ASU_TA
2008,09,02,36.58,-110.676,4.0,08,04,00,1.1,,ASU_TA
2008,09,02,36.444,-112.482,16.0,01,51,00,0,,ASU_TA
2008,09,01,36.579,-110.68,4.0,07,38,00,1.1,,ASU_TA
2008,09,01,36.579,-110.681,3.0,07,09,00,0.7,,ASU_TA
2008,09,01,36.578,-110.676,3.0,05,44,00,1.5,,ASU_TA
2008,09,01,36.8,-113.407,15.0,03,12,00,1.4,,ASU_TA
2008,08,31,36.578,-110.687,8.0,11,53,00,0.5,,ASU_TA
2008,08,31,36.574,-110.679,8.0,01,53,00,1.4,,ASU_TA
2008,08,30,36.576,-110.681,3.0,19,33,00,1.1,,ASU_TA
2008,08,30,36.582,-110.68,13.0,16,29,00,1.1,,ASU_TA
2008,08,30,36.578,-110.678,4.0,11,04,00,1.4,,ASU_TA
2008,08,29,36.748,-113.901,17.0,00,20,00,1.1,,ASU_TA
2008,08,28,35.186,-111.945,12.0,06,31,00,1.2,,ASU_TA
2008,08,28,36.937,-112.347,13.0,04,11,00,0.7,,ASU_TA
2008,08,28,35.325,-111.495,11.0,03,17,00,1.2,,ASU_TA
2008,08,27,34.487,-110.089,9.0,07,09,00,1.3,,ASU_TA
2008,08,22,35.185,-111.945,12.0,09,39,00,0.6,,ASU_TA
2008,08,19,36.047,-112.236,4.0,17,10,00,1.6,,ASU_TA
2008,08,19,36.175,-112.411,12.0,15,28,00,1.1,,ASU_TA
2008,08,12,36.217,-110.456,34.0,20,43,00,1.8,,ASU_TA
2008,08,12,36.166,-109.525,26.0,11,11,00,0.9,,ASU_TA
2008,08,11,35.201,-111.94,9.0,10,14,00,0.2,,ASU_TA
2008,08,09,36.049,-114.803,14.0,01,34,00,1.4,,ASU_TA
2008,08,07,36.467,-113.514,4.0,10,56,00,1,,ASU_TA
2008,08,03,34.188,-113.862,7.0,09,53,00,2,,ASU_TA
2008,08,03,36.464,-112.2,13.0,05,02,00,0.8,,ASU_TA
2008,08,02,35.986,-110.982,38.0,20,06,00,1.7,,ASU_TA
2008,08,01,36.94,-112.102,17.0,15,07,00,0.8,,ASU_TA
2008,07,31,36.055,-114.065,0.0,07,19,00,1.5,,ASU_TA
2008,07,29,36.9587,-113.6322,1.23,19,29,00,1.74,,UU
2008,07,29,36.935,-113.046,26.0,12,22,00,1.5,,ASU_TA
2008,07,25,36.861,-112.846,14.0,00,38,00,1.6,,ASU_TA
2008,07,24,36.027,-112.011,7.0,18,39,00,2.2,,ASU_TA
2008,07,24,34.188,-113.844,6.0,14,05,00,2.4,,ASU_TA
2008,07,22,36.107,-114.702,13.0,19,52,00,1.2,,ASU_TA
2008,07,21,36.062,-112.225,4.0,11,22,00,0.2,,ASU_TA
2008,07,20,36.831,-113.954,17.0,19,17,00,1.9,,ASU_TA
2008,07,19,36.628,-113.306,11.0,02,45,00,0.7,,ASU_TA
2008,07,18,34.778,-113.786,6.0,18,33,00,0.8,,ASU_TA
2008,07,18,36.543,-111.179,18.0,08,29,00,0.7,,ASU_TA
2008,07,18,34.781,-113.785,4.0,05,12,00,0.9,,ASU_TA
2008,07,18,34.779,-113.818,0.0,05,02,00,0.2,,ASU_TA
2008,07,18,34.783,-113.782,1.0,04,58,00,0.4,,ASU_TA
2008,07,16,31.297,-109.256,6.0,02,58,00,1,,ASU_TA
2008,07,14,36.456,-113.508,10.0,03,29,00,1.2,,ASU_TA
2008,07,14,36.191,-111.438,1.0,01,51,00,0.9,,ASU_TA
2008,07,09,36.887,-113.022,19.0,05,16,00,0.9,,ASU_TA
2008,07,08,35.243,-113.606,1.0,16,50,00,0.3,,ASU_TA
2008,07,08,35.239,-113.608,1.0,12,08,00,0.7,,ASU_TA
2008,07,08,35.234,-113.598,2.0,12,04,00,1.1,,ASU_TA
2008,07,08,35.233,-113.596,0.0,11,18,00,-0,,ASU_TA
2008,07,08,35.994,-113.24,12.0,07,21,00,0.4,,ASU_TA
2008,07,08,35.231,-113.597,1.0,05,05,00,1.6,,ASU_TA
2008,07,06,33.678,-110.854,7.0,14,24,00,1.2,,ASU_TA
2008,07,05,36.881,-113.667,16.0,11,49,00,1.6,,ASU_TA
2008,07,03,36.063,-112.217,6.0,13,37,00,1.2,,ASU_TA
2008,07,01,37.0495,-113.5495,0.36,18,09,00,1.25,,UU
2008,07,01,34.892,-113.393,12.0,02,10,00,0.8,,ASU_TA
2008,06,30,32.703,-112.563,14.0,23,10,00,-0,,ASU_TA
2008,06,30,32.717,-112.557,0.0,22,57,00,0.4,,ASU_TA
2008,06,30,35.01,-109.964,26.0,05,57,00,1,,ASU_TA
2008,06,27,36.725,-112.33,7.0,04,41,00,0.9,,ASU_TA
2008,06,24,37.056,-112.369,23.0,11,25,00,0.1,,ASU_TA
2008,06,24,36.684,-112.452,18.0,09,58,00,0.8,,ASU_TA
2008,06,24,36.441,-113.477,13.0,09,43,00,0.9,,ASU_TA
2008,06,24,36.682,-112.453,17.0,07,33,00,0.1,,ASU_TA
2008,06,24,36.681,-112.45,20.0,06,59,00,0.8,,ASU_TA
2008,06,23,36.576,-110.702,6.0,11,59,00,0.3,,ASU_TA
2008,06,23,36.567,-110.677,8.0,07,32,00,0.8,,ASU_TA
2008,06,19,35.628,-113.031,9.0,20,40,00,1.2,,ASU_TA
2008,06,19,35.625,-113.015,4.0,20,22,00,1,,ASU_TA
2008,06,19,35.511,-112.123,4.0,16,31,00,1.1,,ASU_TA
2008,06,19,35.512,-112.135,13.0,16,30,00,0.9,,ASU_TA
2008,06,19,31.386,-109.089,9.0,14,14,00,2.3,,ASU_TA
2008,06,18,37.0617,-113.517,4.34,17,39,00,1.31,,UU
2008,06,18,34.958,-112.581,6.0,05,14,00,0.9,,ASU_TA
2008,06,18,35.507,-112.129,4.0,04,47,00,0.4,,ASU_TA
2008,06,18,35.512,-112.133,12.0,04,42,00,-0,,ASU_TA
2008,06,18,35.512,-112.13,8.0,04,42,00,1.2,,ASU_TA
2008,06,18,35.512,-112.133,8.0,04,20,00,1.3,,ASU_TA
